(run1: eta=1.0000001; rho=0.0050000)
saving_rate,0.333202500300,0.317948505152,0.309546694610,0.302879135079,0.300680123524,0.299097887614,0.297680940184,0.296361321751,0.295194730792,0.293970708535,0.292586006806,0.290858674316,0.288475905179,0.285088711055,0.280013969054,0.271568942058,0.256611565112,0.227910124758,0.167622316349,0.016721813993,-0.000000009890
co2_emission_control,0.030000000000,0.109692202566,0.411933805978,0.655549702315,0.714562759229,0.763933391470,0.812003492954,0.857856920250,0.901068098006,0.940885307249,0.976100388230,1.005309181959,1.026286147691,1.036193272407,1.032344023938,1.010300248773,0.964162424667,0.885302069105,0.763307390096,0.579401686033,0.000578494502
ch4_emission_control,0.029859,0.107825,0.386405,0.592480,0.640072,0.679216,0.716750,0.752029,0.784814,0.814632,0.840695,0.862095,0.877343,0.884510,0.881728,0.865732,0.831892,0.772904,0.678724,0.529752,0.000578
carbon_price,2.012596,15.618831,126.501541,259.385405,290.299146,314.973892,338.596933,360.461407,380.199724,397.249107,410.771235,419.848785,423.104481,418.916940,406.019064,382.430623,346.000610,294.298144,226.341880,141.977000,0.002188
capital,223.000000,305.246398,384.340987,462.918564,540.656295,625.251384,717.554399,817.608912,925.483183,1041.658261,1166.148406,1298.832428,1439.153918,1585.607584,1735.836564,1885.544568,2024.182945,2129.623049,2151.105002,1967.597271,1233.246838
gross_output,105.177422,130.345867,156.351742,183.816686,212.822633,244.338292,278.497871,315.339322,354.903263,397.277192,442.493959,490.570464,541.473766,595.063563,651.102935,709.132478,767.968558,825.017434,873.894044,896.934080,820.517509
growth,0.000000,4.785903,3.990287,3.513225,3.155965,2.961683,2.796089,2.645726,2.509293,2.387914,2.276333,2.172979,2.075270,1.979405,1.883475,1.782500,1.659382,1.485709,1.184862,0.527296,-1.703951
land_co2_emissions,2.600000,2.301000,2.036385,1.802201,1.594948,1.411529,1.249203,1.105545,0.978407,0.865890,0.766313,0.678187,0.600195,0.531173,0.470088,0.416028,0.368185,0.325843,0.288371,0.255209,0.225860
industrial_co2_emissions,35.740385,37.678710,27.678710,17.678711,15.738119,13.870687,11.691023,9.297245,6.767468,4.207822,1.762030,-0.403690,-2.052978,-2.891930,-2.633372,-0.850883,2.987833,9.576911,19.522470,33.216597,67.382937
co2_emissions,38.340385,39.979710,29.715095,19.480912,17.333066,15.282216,12.940225,10.402790,7.745875,5.073712,2.528342,0.274497,-1.452783,-2.360758,-2.163284,-0.434855,3.356018,9.902755,19.810841,33.471805,67.608797
