(run1: eta=1.0000001; rho=0.0050000)
saving_rate,0.332701616634,0.317537300817,0.308957465218,0.302742398880,0.300408287174,0.298548797189,0.297007072175,0.295661869268,0.294426679353,0.293204040846,0.291814671775,0.290130367218,0.287965722682,0.284833305136,0.279883879704,0.271550078592,0.256557668202,0.227777491703,0.167431986962,0.016441861372,-0.000000009890
co2_emission_control,0.030000000000,0.109463775079,0.411861282806,0.621756408385,0.669005256502,0.715693956744,0.761427686403,0.805669386921,0.847734416515,0.886784508578,0.921484940030,0.950414872100,0.972180537167,0.984682438084,0.984802719709,0.968154131194,0.927984716616,0.855166537727,0.739906522447,0.563554958229,0.000579497242
ch4_emission_control,0.029859,0.107604,0.386341,0.564827,0.603410,0.640976,0.677244,0.711837,0.744285,0.774026,0.800150,0.821713,0.837808,0.847003,0.847091,0.834839,0.805012,0.749973,0.660242,0.516508,0.000579
carbon_price,2.012596,15.566823,126.465909,238.324653,261.257280,283.758924,305.489471,326.021303,344.838160,361.337626,374.619201,383.773179,387.983408,386.097155,376.518303,357.226057,325.463176,278.434005,215.341999,135.815216,0.002195
capital,223.000000,304.985485,384.183034,462.997020,542.297504,628.608098,722.366594,823.897979,933.437105,1051.189911,1177.273253,1311.384570,1453.030286,1601.405087,1754.161602,1906.082286,2046.436256,2152.058188,2171.873648,1984.683762,1242.656394
gross_output,105.177422,130.312433,156.332462,183.826031,213.016240,244.731080,279.056875,316.065051,355.815573,398.364297,443.756148,491.987967,543.034781,596.835992,653.157448,711.440901,770.491723,827.615293,876.416738,899.263688,822.390656
growth,0.000000,4.779545,3.993484,3.517321,3.175852,2.977692,2.805185,2.652375,2.515338,2.391617,2.278912,2.173798,2.075125,1.981501,1.887334,1.784668,1.660035,1.482782,1.179327,0.521372,-1.709688
land_co2_emissions,2.600000,2.301000,2.036385,1.802201,1.594948,1.411529,1.249203,1.105545,0.978407,0.865890,0.766313,0.678187,0.600195,0.531173,0.470088,0.416028,0.368185,0.325843,0.288371,0.255209,0.225860
industrial_co2_emissions,35.740385,37.678710,27.678710,19.414119,18.266620,16.731971,14.865982,12.739962,10.442550,8.080804,5.805135,3.781160,2.178995,1.227556,1.241230,2.639286,6.023750,12.131212,21.514507,34.557610,67.536697
co2_emissions,38.340385,39.979710,29.715095,21.216320,19.861567,18.143500,16.115185,13.845506,11.420956,8.946694,6.571448,4.459347,2.779191,1.758729,1.711318,3.055314,6.391934,12.457055,21.802879,34.812819,67.762557
co2_reservoir,854.033000,878.204181,906.772423,923.871342,932.768947,941.847959,949.899396,956.437502,961.189632,964.001214,964.841928,963.868207,961.383904,957.840035,953.934000,950.681391,949.505904,952.442903,962.263342,982.214971,1015.983398
land_ch4_emissions,231.070000,240.450000,249.840000,261.490000,271.840000,286.730000,302.910000,314.890000,326.860000,343.040000,362.780000,378.960000,394.820000,412.940000,430.100000,444.980000,459.870000,477.020000,495.790000,517.480000,533.980000
industrial_ch4_emissions,361.942638,382.313433,292.422269,226.164839,221.613820,213.944885,203.641018,191.285911,177.573793,163.314518,149.616990,137.660704,128.633629,124.151570,126.455058,138.598501,165.145994,212.050399,284.569907,387.632993,683.844417
ch4_emissions,593.012638,622.763433,542.262269,487.654839,493.453820,500.674885,506.551018,506.175911,504.433793,506.354518,512.396990,516.620704,523.453629,537.091570,556.555058,583.578501,625.015994,689.070399,780.359907,905.112993,1217.824417
ch4_reservoir,5089.000000,5190.605060,5360.251061,5163.731045,4846.427342,4680.435347,4609.032617,4588.527037,4575.036208,4560.649275,4559.232938,4580.666680,4608.889969,4650.738896,4725.714132,4841.720695,5009.818740,5261.800565,5646.671589,6210.389777,7003.048454
ch4_forcings,0.548391,0.563774,0.589128,0.559720,0.511031,0.484925,0.473552,0.470270,0.468107,0.465796,0.465569,0.469010,0.473530,0.480206,0.492091,0.510297,0.536296,0.574464,0.631039,0.710530,0.816429
nonco2_forcings,0.518391,0.533774,0.559128,0.529720,0.521031,0.534925,0.558552,0.590270,0.623107,0.655796,0.705569,0.759010,0.798530,0.840206,0.892091,0.950297,1.026296,1.114464,1.175539,1.259530,1.369929
co2_forcings,1.982290,2.130516,2.300534,2.399750,2.450655,2.502099,2.547307,2.583737,2.610060,2.625572,2.630202,2.624840,2.611133,2.591520,2.569817,2.551678,2.545107,2.561509,2.615989,2.724982,2.904504
forcings,2.500681,2.664291,2.859662,2.929471,2.971686,3.037023,3.105860,3.174007,3.233167,3.281369,3.335771,3.383850,3.409663,3.431725,3.461908,3.501975,3.571402,3.675973,3.791528,3.984511,4.274434
t_atm,1.243000,1.454002,1.589089,1.658261,1.702811,1.751713,1.803015,1.854627,1.902733,1.945696,1.990118,2.032277,2.064874,2.093845,2.125230,2.161030,2.209654,2.275343,2.349300,2.456882,2.611648
t_ocean,0.324000,0.355645,0.393466,0.434636,0.476770,0.518987,0.561435,0.604187,0.647245,0.690476,0.733699,0.776962,0.820188,0.863047,0.905428,0.947431,0.989220,1.031244,1.074084,1.117994,1.164098
alpha,0.580551,0.666623,0.736879,0.788841,0.830844,0.872948,0.915484,0.957750,0.998123,1.035604,1.072339,1.106683,1.135520,1.161167,1.186355,1.212516,1.244349,1.285570,1.334891,1.408328,1.519840
cumulative_co2_emissions,597.000000,649.291850,703.819551,744.347504,773.284111,800.372991,825.118627,847.097875,865.981544,881.558408,893.760664,902.723359,908.805392,912.595887,914.994589,917.328629,921.495724,930.213583,947.203566,976.940171,1024.420829
damage_frac,0.009464,0.013336,0.016162,0.017715,0.018752,0.019925,0.021194,0.022510,0.023772,0.024928,0.026153,0.027342,0.028279,0.029126,0.030057,0.031137,0.032635,0.034714,0.037131,0.040793,0.046363
damages,0.995398,1.737818,2.526696,3.256431,3.994536,4.876297,5.914272,7.114513,8.458364,9.930448,11.605339,13.451801,15.356662,17.383408,19.632055,22.152307,25.144829,28.729623,32.542418,36.683710,38.128441
