(run1: eta=1.0000001; rho=0.0050000)
saving_rate,0.332776384254,0.317484376576,0.308638277704,0.302268384207,0.299887196802,0.298001207090,0.296436793514,0.295078004118,0.293837876430,0.292633414940,0.291269784286,0.289662523832,0.287545319779,0.284483066893,0.279680614435,0.271509809894,0.256635116775,0.227955909929,0.167615118562,0.016696607684,-0.000000009890
co2_emission_control,0.030000000000,0.109497888903,0.411805322973,0.609515739595,0.653176315739,0.696018395917,0.737834034770,0.778188119033,0.816592585383,0.852454529771,0.884513872905,0.911494729442,0.931741336857,0.943162375954,0.943262605050,0.928138446359,0.891206981603,0.823760714108,0.715436877594,0.547625147995,0.000581379414
ch4_emission_control,0.029859,0.107637,0.386292,0.554738,0.590548,0.625212,0.658599,0.690406,0.720304,0.747899,0.772307,0.792658,0.807817,0.816326,0.816400,0.805127,0.777371,0.725845,0.640771,0.503128,0.000581
carbon_price,2.012596,15.574586,126.438417,230.861980,251.437377,271.380674,290.485380,308.411350,324.794231,339.217452,350.861960,358.938564,362.485517,360.380300,351.430538,333.896868,305.071943,262.254457,204.060942,129.725036,0.002206
capital,223.000000,305.024432,384.061213,462.304679,540.880884,626.575733,719.940981,821.361016,931.118501,1049.435456,1176.466062,1311.860956,1455.253563,1605.572227,1760.480457,1915.100785,2058.658191,2167.469807,2189.913278,2002.920542,1255.268432
gross_output,105.177422,130.317425,156.317589,183.743523,212.849151,244.493437,278.775433,315.772765,355.550194,398.164718,443.664848,492.041577,543.283917,597.301490,653.862402,712.449073,771.869330,829.388905,878.594280,901.734692,824.885808
growth,0.000000,4.780494,3.990282,3.509002,3.168071,2.973400,2.804328,2.654275,2.519370,2.397103,2.285493,2.180778,2.082846,1.988558,1.893882,1.792018,1.668056,1.490397,1.186545,0.526760,-1.704468
land_co2_emissions,2.600000,2.301000,2.036385,1.802201,1.594948,1.411529,1.249203,1.105545,0.978407,0.865890,0.766313,0.678187,0.600195,0.531173,0.470088,0.416028,0.368185,0.325843,0.288371,0.255209,0.225860
industrial_co2_emissions,35.740385,37.678710,27.678710,20.033401,19.125159,17.872545,16.319680,14.528136,12.568911,10.525845,8.536893,6.749787,5.348901,4.558544,4.638998,5.964101,9.116310,14.793390,23.597080,35.917352,67.741477
co2_emissions,38.340385,39.979710,29.715095,21.835602,20.720106,19.284073,17.568883,15.633681,13.547318,11.391735,9.303206,7.427974,5.949096,5.089717,5.109086,6.380129,9.484495,15.119233,23.885452,36.172561,67.967337
co2_reservoir,854.033000,878.204181,906.971695,924.405984,934.395329,944.557939,953.804401,961.701071,968.012167,972.602758,975.429645,976.635164,976.468361,975.369335,973.994026,973.238344,974.376896,979.296952,990.567651,1011.315109,1045.091565
land_ch4_emissions,230.740000,239.480000,245.950000,251.780000,255.660000,261.810000,265.370000,269.900000,272.490000,274.430000,274.760000,275.080000,275.080000,274.760000,272.490000,270.550000,268.280000,265.370000,262.140000,258.900000,255.660000
industrial_ch4_emissions,361.942638,382.313957,292.417878,231.304406,228.621470,223.121998,215.187939,205.322044,194.081733,182.105461,170.426857,160.112594,152.489099,149.161065,152.000062,163.763940,188.893421,233.012582,301.626068,399.454595,685.917925
ch4_emissions,592.682638,621.793957,538.367878,483.084406,484.281470,484.931998,480.557939,475.222044,466.571733,456.535461,445.186857,435.192594,427.569099,423.921065,424.490062,434.313940,457.173421,498.382582,563.766068,658.354595,941.577925
ch4_reservoir,5089.000000,5189.388815,5355.959792,5146.843963,4819.610947,4630.795013,4521.698669,4441.157380,4373.932634,4302.355596,4223.100485,4134.474835,4045.307518,3964.558033,3903.431110,3869.433365,3885.564820,3979.340959,4186.594903,4549.953009,5113.126863
ch4_forcings,0.548391,0.563591,0.588491,0.557167,0.506844,0.477028,0.459523,0.446463,0.435472,0.423676,0.410500,0.395618,0.380484,0.366634,0.356055,0.350136,0.352948,0.369180,0.404389,0.464076,0.552058
nonco2_forcings,0.588391,0.603591,0.703491,0.747167,0.691844,0.657028,0.624523,0.596463,0.570472,0.543676,0.540500,0.535618,0.535484,0.536634,0.531055,0.530136,0.557948,0.599180,0.637889,0.701076,0.792558
co2_forcings,1.982290,2.130516,2.301701,2.402823,2.459907,2.517358,2.569096,2.612885,2.647624,2.672751,2.688165,2.694725,2.693818,2.687837,2.680343,2.676220,2.682430,2.709180,2.769955,2.880045,3.054527
forcings,2.570681,2.734108,3.005192,3.149990,3.151751,3.174386,3.193618,3.209348,3.218096,3.216427,3.228665,3.230343,3.229302,3.224471,3.211398,3.206356,3.240378,3.308360,3.407844,3.581121,3.847084
t_atm,1.243000,1.482477,1.654651,1.762781,1.799983,1.830906,1.858986,1.884871,1.907257,1.924444,1.945953,1.963833,1.979602,1.993126,2.002546,2.014078,2.041703,2.086418,2.147610,2.242575,2.382952
t_ocean,0.324000,0.355645,0.394446,0.437840,0.483463,0.528796,0.573633,0.617893,0.661520,0.704415,0.746426,0.787730,0.828228,0.867874,0.906621,0.944358,0.981193,1.017711,1.054510,1.092150,1.131764
alpha,0.580551,0.674254,0.755651,0.820220,0.860750,0.898127,0.934150,0.968935,1.001726,1.031549,1.061710,1.088987,1.113849,1.136267,1.155689,1.175152,1.201455,1.236657,1.282984,1.352199,1.456434
cumulative_co2_emissions,597.000000,649.291850,703.819551,744.347504,774.128739,802.388567,828.689813,852.651738,873.974270,892.451245,907.988254,920.676750,930.807647,938.921527,945.863312,952.831514,961.533272,974.469026,995.089912,1027.666905,1077.002094
damage_frac,0.009464,0.013909,0.017632,0.020196,0.021118,0.021900,0.022623,0.023299,0.023892,0.024353,0.024935,0.025424,0.025860,0.026236,0.026500,0.026825,0.027611,0.028908,0.030730,0.033669,0.038258
damages,0.995398,1.812587,2.756187,3.710798,4.494893,5.354395,6.306621,7.357223,8.494891,9.696376,11.062812,12.509881,14.049323,15.671091,17.327562,19.111546,21.312270,23.975726,26.999320,30.360207,31.558612
abatement_frac,0.000008,0.000213,0.006029,0.015111,0.016365,0.017470,0.018407,0.019147,0.019662,0.019927,0.019888,0.019504,0.018737,0.017554,0.015943,0.013885,0.011352,0.008409,0.005300,0.002406,0.000000
