US,63.021811,-180.988549,-365.535386,-493.550012,-566.935331,-585.129425,-547.774497,-455.941911,-314.338048,-133.336832,74.753096,287.637354,368.621446,-0.000093
ES,-30.846294,7.854353,7.431398,9.092134,10.543204,11.731914,12.485583,12.671217,12.078823,10.639038,8.307424,5.291045,2.205246,-0.000246
EU,337.017049,454.315592,573.752716,671.633277,585.265846,527.531803,502.917994,513.182518,558.751018,630.502782,681.674656,455.904928,210.783237,-0.000103
JAP,464.376539,644.061863,781.892894,657.784014,563.699863,498.323571,467.521309,475.025814,521.839972,598.014063,693.048284,612.739684,283.296058,-0.000470
RUS,150.100322,215.697861,285.461088,268.225663,209.364235,164.039086,136.975169,132.064393,151.463073,190.764147,244.142245,292.349050,137.944572,-0.000155
EUR,42.474919,66.142758,96.716682,133.786703,175.987388,220.635920,263.049868,222.926943,205.274081,212.667723,244.298147,186.933882,91.643114,-0.000137
CHI,57.379699,87.652069,124.905661,167.938207,214.410559,261.289528,303.376222,315.670095,300.825875,309.425502,271.126974,188.623719,90.056236,-0.000015
IND,15.745469,25.660049,39.757490,58.510635,81.524746,107.466390,133.942842,157.152567,171.867634,172.243134,152.768252,111.595089,55.682769,-0.000014
MEST,82.881759,122.595699,168.016144,217.718489,268.188546,315.378625,354.488537,379.777760,384.680608,360.194260,299.800419,206.712728,98.001397,-0.000023
AFR,8.931239,14.739580,23.273264,35.044996,49.868804,66.764941,84.336386,100.231537,111.312077,113.119096,101.065676,74.031300,36.931128,-0.000015
LAM,87.327469,132.695936,188.114742,251.901292,320.485911,388.729618,449.382937,492.522558,506.490807,480.525109,405.945924,284.079316,136.730848,-0.000049
OHI,459.653687,494.095820,324.121698,185.180101,82.503220,21.280417,4.581788,36.437053,115.935430,231.826039,371.501734,519.737777,281.662719,-0.000241
OTH,16.939764,27.931324,44.014272,65.876003,93.280011,124.712167,157.485390,186.975974,206.815033,209.399386,187.017001,137.344022,68.835135,-0.000013
