US,23.763187,28.425393,32.055283,34.707562,36.396423,36.991117,36.310924,34.211322,30.663614,25.723951,19.527539,12.538941,5.695555,-0.000003
ES,0.455243,0.230342,0.194931,0.217634,0.233480,0.242526,0.242216,0.231594,0.209142,0.175729,0.132193,0.082168,0.034104,-0.000001
EU,11.398882,13.272231,15.001124,16.545318,17.800196,18.608313,18.764648,18.109708,16.512877,14.049856,10.837408,7.071391,3.256058,-0.000004
JAP,15.680283,18.791013,21.412346,23.474772,24.970943,25.878379,25.915255,24.842397,22.498359,19.024922,14.614895,9.502500,4.375454,-0.000020
RUS,5.073365,6.294485,7.456994,8.572306,9.578468,10.375494,10.808735,10.726079,10.009075,8.685787,6.833810,4.538369,2.132025,-0.000005
EUR,1.440975,1.937981,2.533997,3.197252,3.889655,4.553053,5.109701,5.441857,5.432862,5.014732,4.164172,2.901096,1.416237,-0.000003
CHI,1.946233,2.566936,3.270092,4.009491,4.733202,5.383525,5.870556,6.094500,5.926504,5.328155,4.308137,2.925015,1.391030,-0.000000
IND,0.534460,0.752605,1.043008,1.400187,1.803849,2.218187,2.592723,2.864298,2.966461,2.835725,2.423373,1.728216,0.859117,-0.000000
MEST,2.811662,3.591298,4.400197,5.199474,5.921088,6.495740,6.848756,6.911272,6.632275,5.926037,4.754335,3.201176,1.512247,-0.000001
AFR,0.303245,0.432496,0.610900,0.839217,1.104296,1.379320,1.634120,1.828832,1.923562,1.864880,1.605968,1.149518,0.573368,0.004127
LAM,2.965642,3.893397,4.937249,6.032280,7.098565,8.035381,8.715580,8.998766,8.767995,7.939292,6.468239,4.427466,2.138272,0.029555
OHI,15.511752,18.730203,21.579090,23.926242,25.663993,26.615186,26.603033,25.409007,22.940701,19.327797,14.761202,9.525290,4.351618,-0.000008
OTH,0.575495,0.820069,1.156161,1.578929,2.067812,2.579675,3.055760,3.416909,3.580173,3.459137,2.979295,2.140598,1.077551,0.017487
