US,-16.639335,-295.419664,-509.796379,-658.666626,-743.034463,-760.672558,-710.400956,-595.485800,-425.818378,-214.974727,21.508641,259.348403,396.254718,-0.000093
ES,-49.614602,8.535301,8.147060,10.034802,11.689759,13.037816,13.871646,14.042488,13.336827,11.691959,9.082137,5.742725,2.372530,-0.000246
EU,361.148762,491.803009,626.967013,581.861786,488.106500,429.323063,410.823317,433.373006,494.737285,583.554374,688.325498,494.233230,226.532098,-0.000103
JAP,496.795599,696.301680,703.579336,565.813886,463.694488,396.487577,371.231668,390.968544,454.002068,547.961271,660.055516,664.152549,304.412393,-0.000469
RUS,160.738513,233.242378,304.468972,227.603658,162.677842,114.204684,87.882924,87.665549,114.535875,162.807681,225.268868,295.313689,148.330608,-0.000154
EUR,45.654140,71.811972,105.907556,147.421068,194.746370,244.767422,229.457565,189.056615,174.175943,186.933806,225.516244,202.763225,98.531103,-0.000137
CHI,61.662161,95.117909,136.672403,184.872354,236.980909,289.412791,320.100084,282.805644,271.221971,285.487260,295.990592,204.434835,96.777363,-0.000015
IND,16.933189,27.887791,43.592162,64.560782,90.314715,119.247458,148.486572,173.676525,189.171979,188.675486,166.497855,120.788337,59.770866,-0.000014
MEST,89.081392,133.075695,183.904802,239.740906,296.455693,349.204291,392.231775,419.064504,422.941885,394.289952,326.646655,223.736296,105.210757,-0.000023
AFR,9.604931,16.020967,25.523204,38.679937,55.265759,74.115460,93.536780,110.822567,122.574833,123.962451,110.190892,80.162087,39.669665,0.028154
LAM,93.906372,144.176530,206.202740,277.921425,355.102459,431.562162,498.611712,544.965513,558.306796,527.241091,443.216641,308.061590,147.127144,0.201696
OHI,491.456051,423.795294,231.175472,74.619942,-39.322503,-103.595946,-113.972238,-67.261873,32.062497,169.850274,330.650379,497.823307,302.753391,-0.000241
OTH,18.221687,30.365643,48.282503,72.737988,103.430412,138.532254,174.794607,206.896438,227.927379,229.663964,204.079573,148.859244,74.041200,0.123371
